144.86647797049955,-37.85924193725139
144.82871246756986,-37.79687166628156
144.86098480643705,-37.76810936325366
144.91591644706205,-37.72032837088142
144.99488068046048,-37.71978522781993
145.05805206717923,-37.76973771697319
145.0621719402261,-37.84243427184488
145.11847687186673,-37.876045770861474
145.13152313651517,-37.899889793239815
145.1219100994058,-37.92210113647836
145.10405731620267,-37.950803422584706
145.0676651042886,-37.956217691335425
145.0230331462808,-37.958924676060185
144.99831390799955,-37.95675909626188
144.98732757987455,-37.916684354013704
144.97290802421048,-37.871709664535274
144.9413223308511,-37.84243427184488
144.9138565105386,-37.83972299925117
144.90973663749173,-37.85869981430279
144.90493011893705,-37.87604577086147
144.86647797049955,-37.85924193725139
