-84.4813613849692,33.623081909634124
-84.42368316231295,33.66195339389588
-84.37081145821139,33.65566654958871
-84.25476836739108,33.70480599586188
-84.23554229317233,33.73564663891804
-84.24240874825045,33.78017466831633
-84.25751494942233,33.81384075775733
-84.24652862129733,33.86631060256432
-84.2671279865317,33.890253514171484
-84.3000869709067,33.91874821965225
-84.33029937325045,33.913619875585574
-84.36531829414889,33.90279235796077
-84.4099502521567,33.905641838049
-84.44016265450045,33.891963465068116
-84.44153594551608,33.856617514403666
-84.48342132149264,33.82639082513711
-84.49097442207858,33.75106280493815
-84.4813613849692,33.623081909634124
-84.42368316231295,33.66195339389588
-84.37081145821139,33.65566654958871
-84.25476836739108,33.70480599586188
-84.23554229317233,33.73564663891804
-84.24240874825045,33.78017466831633
-84.25751494942233,33.81384075775733
-84.24652862129733,33.86631060256432
-84.2671279865317,33.890253514171484
-84.3000869709067,33.91874821965225
-84.33029937325045,33.913619875585574
-84.36531829414889,33.90279235796077
-84.4099502521567,33.905641838049
-84.44016265450045,33.891963465068116
-84.44153594551608,33.856617514403666
-84.48342132149264,33.82639082513711
-84.49097442207858,33.7510628049381
-84.4813613849692,33.623081909634124
