11.594078068155795,48.23189988833198
11.504127506632358,48.2314424998243
11.373664860147983,48.19346500113789
11.392890934366733,48.12475951066052
11.459495548624545,48.11788390063157
11.465675358194858,48.088078955902496
11.504127506632358,48.06009244157215
11.541206364054233,48.05825672849112
11.583778385538608,48.08762028330729
11.612617496866733,48.06789349192724
11.665489200968295,48.0706465215443
11.703254703897983,48.069270025144654
11.714927677530795,48.10092012782085
11.719734196085483,48.13255075621299
11.712181095499545,48.14675527878358
11.710121158976108,48.15362702391983
11.674415592569858,48.1527108443997
11.642829899210483,48.18247830574652
11.660682682413608,48.209483043468076
11.642829899210483,48.2232088075781
11.594078068155795,48.23189988833198
